"PAIS","COD_SKU","FAMILY","MODEL_NAME","BRAND","TIER","STATUS"
NI,3571,IPHONE 16 128GB,IPHONE 16 BLACK 128GB,APPLE,ULTRA HIGH,ACTIVE
NI,3572,IPHONE 16 256GB,IPHONE 16 BLACK 256GB,APPLE,FLAGSHIP,ACTIVE
NI,3574,IPHONE 16 256GB,IPHONE 16 TEAL 256GB,APPLE,FLAGSHIP,ACTIVE
NI,3573,IPHONE 16 PRO MAX,IPHONE 16 PRO MAX BLACK 256GB,APPLE,FLAGSHIP,ACTIVE
NI,3575,SAMSUNG GALAXY A16,SAMSUNG GALAXY A16 GRAY,SAMSUNG,MID,ACTIVE
NI,3576,SAMSUNG A06,SAMSUNG GALAXY A06 BLACK,SAMSUNG,MID LOW,ACTIVE
NI,3561,HONOR X5B,HONOR X5B 4GB+64GB BLACK,HONOR,LOW,ACTIVE
NI,3593,BLU A140 BLACK,BLU A140 BLACK,BLU,FEATURE PHONE,ACTIVE
NI,3594,BLU A140 BLACK,KIT BLU A140 BLACK,BLU,FEATURE PHONE,ACTIVE
NI,3590,SAMSUNG GALAXY S25 PLUS,SAMSUNG GALAXY S25 PLUS 256GB BLUE,SAMSUNG,FLAGSHIP,ACTIVE
NI,3591,ZTE BLADE V70 DESIGN,ZTE BLADE V70 DESIGN 256GB BLACK,ZTE,LOW,ACTIVE
NI,3592,HONOR X8C,HONOR X8C 512GB MIDNIGHT BLACK,HONOR,MID HIGH,ACTIVE
NI,3612,ZTE BLADE V70 DESIGN 256GB BLACK DS,KIT ZTE BLADE V70 DESING BLACK,ZTE,LOW,ACTIVE
NI,3611,HONOR 400 LITE,HONOR 400 LITE BLACK,HONOR,MID HIGH,ACTIVE
NI,3616,HONOR X5B 128GB BLACK DS,HONOR X5B 128GB BLUE,HONOR,MID LOW,ACTIVE
NI,3615,HONOR 400,HONOR 400 SILVER 512GB,HONOR,HIGH,ACTIVE
NI,3617,HONOR MAGIC 7 LITE 256GB BLACK DS,HONOR MAGIC 7 LITE 512GB BLACK DS,HONOR,HIGH,ACTIVE
NI,3597,BLU A140 BLACK,BLU A140 BLACK DN,BLU,FEATURE PHONE,ACTIVE
NI,3598,BLU A140 BLACK,KIT BLU A140 BLACK DN,BLU,FEATURE PHONE,ACTIVE
NI,3577,TECNO SPARK GO 1,TECNO SPARK GO 1 3GB+64GB,TECNO,LOW,ACTIVE
NI,3580,TECNO SPARK 30C,TECNO SPARK 30C 4GB+256GB,TECNO,MID LOW,ACTIVE
NI,3600,SAMSUNG GALAXY A56,SAMSUNG GALAXY A56 256GB BLACK,SAMSUNG,HIGH,ACTIVE
NI,3599,SAMSUNG GALAXY A36,SAMSUNG GALAXY A36 256GB BLACK,SAMSUNG,MID HIGH,ACTIVE
NI,3595,SAMSUNG GALAXY A26,SAMSUNG GALAXY A26 128GB BLACK,SAMSUNG,MID HIGH,ACTIVE
NI,3602,SAMSUNG GALAXY S25 PLUS,SAMSUNG GALAXY S25 PLUS SILVER 256GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3601,SAMSUNG GALAXY S24 FE,SAMSUNG GALAXY S24 256GB FE GRAY,SAMSUNG,ULTRA HIGH,ACTIVE
NI,3126,IPHONE 13 256GB,IPHONE 13 256GB RED,APPLE,FLAGSHIP,EOL
NI,6272,IPHONE 14 PLUS 128GB,iPhone 14 Plus 128GB Midnight,APPLE,FLAGSHIP,NEW
NI,3323,IPHONE 14 128GB,IPHONE 14 128GB MIDNIGHT,APPLE,ULTRA HIGH,EOL
NI,6187,MOTO G60S,MOTOROLA MOTO G60S,MOTOROLA,MID HIGH,NEW
NI,3388,SAMSUNG GALAXY Z FLIP5,SAMSUNG GALAXY Z FLIP5 CREAM 256GB,SAMSUNG,FLAGSHIP,EOL
NI,3645,ZTE BLADE A56 PRO,KIT ZTE BLADE A56 PRO GRIS,ZTE,LOW,ACTIVE
NI,3644,ZTE BLADE A56 PRO,ZTE BLADE A56 PRO GRIS,ZTE,LOW,ACTIVE
NI,3643,ZTE BLADE A56 PRO,KIT ZTE BLADE A56 PRO ORO ARENA,ZTE,LOW,ACTIVE
NI,3642,ZTE BLADE A56 PRO,ZTE BLADE A56 PRO ORO ARENA,ZTE,LOW,ACTIVE
NI,3641,BMOBILE ORION,KIT BMOBILE ORION GOLD,BMOBILE,ENTRY,ACTIVE
NI,3640,BMOBILE ORION,BMOBILE ORION GOLD,BMOBILE,ENTRY,ACTIVE
NI,3639,BMOBILE ORION,KIT BMOBILE ORION DARK BLUE,BMOBILE,ENTRY,ACTIVE
NI,3638,BMOBILE ORION,BMOBILE ORION DARK BLUE,BMOBILE,ENTRY,ACTIVE
NI,3637,BMOBILE MEGA W51,KIT BMOBILE W51 BLACK DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3510,SAMSUNG TAB A9,SAMSUNG TAB A9 4GB+64GB LTE GRAPHITE,SAMSUNG,ENTRY,ACTIVE
NI,3553,TECNO SPARK 20 PRO,KIT TECNO SPARK 20 PRO BLACK 256GB,TECNO,MID,ACTIVE
NI,3556,ZTE BLADE A35 CORE,KIT ZTE BLADE A35 CORE GREY DN,ZTE,ENTRY,ACTIVE
NI,3557,ZTE BLADE A35 CORE,KIT ZTE BLADE A35 CORE GREY DP,ZTE,ENTRY,ACTIVE
NI,3560,ZTE BLADE A55,ZTE BLADE A55 BLUE,ZTE,LOW,ACTIVE
NI,3562,ZTE BLADE A55,KIT ZTE BLADE A55 BLUE,ZTE,LOW,ACTIVE
NI,3563,ZTE BLADE A35,KIT ZTE BLADE A35 BLACK DN,ZTE,ENTRY,ACTIVE
NI,3568,ZTE BLADE A55,ZTE BLADE A55 BLUE DP,ZTE,LOW,ACTIVE
NI,3569,ZTE BLADE A55,KIT ZTE BLADE A55 BLUE DP,ZTE,LOW,ACTIVE
NI,3570,ZTE BLADE A55,KIT ZTE BLADE A55 BLUE DN,ZTE,LOW,ACTIVE
NI,3578,HONOR X5B,HONOR X5B BLUE,HONOR,LOW,ACTIVE
NI,3581,SAMSUNG GALAXY A35,SAMSUNG GALAXY A35 5G LIGHT BLUE,SAMSUNG,MID HIGH,ACTIVE
NI,3582,SAMSUNG GALAXY S24 FE,SAMSUNG GALAXY S24 FE 8GB+256GB,SAMSUNG,ULTRA HIGH,ACTIVE
NI,3583,SAMSUNG A06,SAMSUNG GALAXY A06 BLUE,SAMSUNG,MID LOW,ACTIVE
NI,3584,SAMSUNG GALAXY S25 ULTRA,SAMSUNG G. S25 ULTRA 512GB TITAN BLACK,SAMSUNG,FLAGSHIP,ACTIVE
NI,3585,SAMSUNG GALAXY S25 ULTRA,SAMSUNG G. S25 ULTRA 512GB TITAN BLUE,SAMSUNG,FLAGSHIP,ACTIVE
NI,3586,HONOR MAGIC 7 LITE,HONOR MAGIC 7 LITE 256GB BLACK DS,HONOR,MID HIGH,ACTIVE
NI,3587,HONOR MAGIC 7 LITE,HONOR MAGIC 7 LITE 256GB CYAN DS,HONOR,MID HIGH,ACTIVE
NI,3588,HONOR X5B,HONOR X5B 128GB BLACK DS,HONOR,MID LOW,ACTIVE
NI,3589,HONOR X7C,HONOR X7C 256GB FOREST GREEN DS,HONOR,MID,ACTIVE
NI,3613,BMOBILE COSMO B6 SKY BLUE,BMOBILE COSMO B6 BLACK,BMOBILE,ENTRY,ACTIVE
NI,3614,BMOBILE COSMO B6 BLACK,KIT BMOBILE COSMO B6 BLACK,BMOBILE,ENTRY,ACTIVE
NI,3551,ZTE BLADE A35 CORE,KIT ZTE BLADE A35 CORE BLUE,ZTE,ENTRY,ACTIVE
NI,3524,ZTE BLADE A54,ZTE BLADE A54 PURPLE,ZTE,LOW,ACTIVE
NI,3532,ZTE BLADE A54,KIT ZTE BLADE A54 PURPLE,ZTE,LOW,ACTIVE
NI,3545,TECNO SPARK GO 2024,TECNO SPARK GO2024 64GB WHITE,TECNO,LOW,ACTIVE
NI,3546,TECNO SPARK GO 2024,KIT TECNO SPARK GO2024 64GB WHITE,TECNO,LOW,ACTIVE
NI,3375,NOKIA C22,KIT NOKIA C22 CHARCOAL,NOKIA,MID LOW,ACTIVE
NI,3473,SAMSUNG GALAXY A05,KIT SAMSUNG GALAXY A05 BLACK,SAMSUNG,MID LOW,ACTIVE
NI,3519,ZTE BLADE V50 DESIGN,ZTE BLADE V50 DESING GREEN,ZTE,MID LOW,ACTIVE
NI,3520,ZTE BLADE V50 DESIGN,KIT ZTE BLADE V50 DESING GREEN,ZTE,MID LOW,ACTIVE
NI,3521,HONOR X5 PLUS,KIT HONOR X5 PLUS 64GB CYAN LAKE,HONOR,MID LOW,ACTIVE
NI,3522,HONOR X5 PLUS,KIT HONOR X5 PLUS 64GB MIDNIGHT BLACK,HONOR,MID LOW,ACTIVE
NI,3523,TECNO SPARK 20C,KIT TECNO SPARK 20C 128GB GRAVITY BLACK,TECNO,MID LOW,ACTIVE
NI,3527,HONOR X6B,HONOR X6B 256GB FOREST GREEN,HONOR,MID,ACTIVE
NI,3528,HONOR X6B,HONOR X6B 256GB OCEAN CYAN,HONOR,MID,ACTIVE
NI,3547,SAMSUNG GALAXY A15,KIT SAMSUNG GALAXY A15 LIGHT BLUE 128GB,SAMSUNG,MID,ACTIVE
NI,3552,SAMSUNG GALAXY A16,SAMSUNG GALAXY A16 BLACK 128GB,SAMSUNG,MID,ACTIVE
NI,3517,SAMSUNG GALAXY A55,SAMSUNG GALAXY A55 5G 256GB LIGHT BLUE,SAMSUNG,HIGH,ACTIVE
NI,3529,HONOR 200,HONOR 200 256GB MOONLIGHT WHITE,HONOR,HIGH,ACTIVE
NI,3530,HONOR 200,HONOR 200 256GB EMERALD GREEN,HONOR,HIGH,ACTIVE
NI,3541,HONOR 200 PRO,HONOR 200 PRO 12GB+512GB,HONOR,ULTRA HIGH,ACTIVE
NI,3518,HONOR MAGIC 6 PRO,HONOR MAGIC 6 PRO,HONOR,FLAGSHIP,ACTIVE
NI,3525,SAMSUNG Z FOLD6 512GB,SAMSUNG GALAXY Z FOLD6 DARK BLUE 512GB,SAMSUNG,FLAGSHIP,ACTIVE
NI,3542,SAMSUNG Z FLIP6 256GB,SAMSUNG GALAXY Z FLIP6 256GB LIGHT BLUE,SAMSUNG,FLAGSHIP,ACTIVE
NI,3627,HONOR X7D,HONOR X7D SILVER 256GB,HONOR,MID,ACTIVE
NI,3626,HONOR X6C,HONOR X6C 256GB WHITE,HONOR,MID,ACTIVE
NI,3628,SAMSUNG A07,SAMSUNG GALAXY A07 BLACK 128GB,SAMSUNG,MID LOW,ACTIVE
